,ts,open,high,low,close,vol
38,1644919200000,44047.0,44438.9,43959.9,44234.3,923047
39,1644912000000,43677.8,44200.0,43608.0,44047.0,1415389
40,1644904800000,43566.4,43766.3,43529.2,43679.2,580052
41,1644897600000,43565.5,43778.0,43400.0,43566.4,623025
42,1644890400000,43457.2,43697.4,43377.3,43565.4,692337
43,1644883200000,42533.5,43693.8,42431.7,43455.7,1218386
44,1644876000000,42234.7,42806.0,42223.6,42533.4,600863
45,1644868800000,42118.8,42311.2,41991.0,42233.1,706195
46,1644861600000,42579.3,42645.4,41802.9,42118.9,1573483
47,1644854400000,42583.5,42826.6,42515.0,42579.3,1134971
48,1644847200000,42497.6,42854.7,42356.9,42583.3,1658499
49,1644840000000,42120.9,42687.8,41962.0,42497.6,1395763
50,1644832800000,42081.0,42292.0,41919.6,42120.9,715143
51,1644825600000,42311.1,42416.0,41964.0,42080.7,1129958
52,1644818400000,41775.0,42368.6,41736.0,42311.1,822874
53,1644811200000,41910.5,41999.0,41761.5,41775.1,460409
54,1644804000000,41678.5,41986.8,41609.6,41910.5,708088
55,1644796800000,42063.4,42181.5,41541.9,41678.3,998678
56,1644789600000,42212.9,42439.4,42027.6,42063.5,466632
57,1644782400000,42041.0,42505.0,41953.5,42212.9,375528
58,1644775200000,42269.6,42398.0,41870.0,42040.7,648313
59,1644768000000,42561.5,42581.3,42081.5,42269.6,777189
60,1644760800000,42506.6,42800.0,42166.0,42561.4,1062627
61,1644753600000,42467.5,42620.3,42386.2,42506.4,484104
62,1644746400000,42313.4,42650.0,42231.0,42467.5,612255
63,1644739200000,42405.9,42489.0,42261.5,42313.3,329659
64,1644732000000,42266.2,42455.0,42217.4,42405.8,374147
65,1644724800000,42230.9,42333.9,42125.0,42266.2,269138
66,1644717600000,42237.4,42303.2,42105.8,42230.8,279934
67,1644710400000,42217.7,42496.6,42061.3,42235.2,415102
68,1644703200000,41871.0,42249.9,41830.0,42217.7,375700
69,1644696000000,42662.0,42744.3,41666.5,41871.0,710013
70,1644688800000,42722.3,42999.0,42608.1,42662.0,629277
71,1644681600000,42136.3,42808.5,41992.5,42722.2,1151603
72,1644674400000,42102.7,42226.3,41796.9,42136.2,1098212
73,1644667200000,42405.5,42435.0,42063.8,42102.8,526443
74,1644660000000,42383.8,42435.0,41888.0,42405.5,698539
75,1644652800000,42114.1,42463.8,42107.5,42383.9,500075
76,1644645600000,42284.1,42311.0,41735.5,42114.2,963920
77,1644638400000,42296.9,42450.0,42200.1,42283.0,330377
78,1644631200000,42450.0,42474.1,42150.0,42296.9,353033
79,1644624000000,42380.5,42489.2,42227.4,42449.9,445303
80,1644616800000,42554.0,42616.0,41895.0,42381.5,682367
81,1644609600000,42745.2,42860.9,42238.0,42552.8,1117070
82,1644602400000,43415.7,43509.6,42054.1,42743.9,2034614
83,1644595200000,43667.6,43768.1,43367.7,43416.0,856955
84,1644588000000,43768.6,43928.0,43270.3,43667.7,1481922
85,1644580800000,43355.3,43822.4,43256.0,43768.5,808832
86,1644573600000,43490.9,43566.2,43227.0,43355.3,441476
87,1644566400000,43354.2,43620.0,42859.1,43491.0,1116341
88,1644559200000,42851.4,43406.4,42821.3,43354.2,635803
89,1644552000000,43338.1,43365.1,42831.9,42851.4,579506
90,1644544800000,43170.6,43409.1,42811.0,43338.2,641859
91,1644537600000,43487.0,43734.6,42588.0,43167.6,1639559
92,1644530400000,43732.1,44062.1,43317.0,43487.1,668788
93,1644523200000,44356.6,44591.7,43662.8,43732.1,1069225
94,1644516000000,45326.8,45389.9,44322.3,44356.6,1273083
95,1644508800000,44951.5,45860.0,44826.7,45326.9,2089692
96,1644501600000,43649.0,45700.0,43180.0,44951.6,3908542
97,1644494400000,44838.5,45089.0,43610.0,43648.5,2314119
98,1644487200000,44398.9,45199.0,44360.2,44838.6,1448947
99,1644480000000,44078.7,44483.8,44046.1,44398.9,640759
100,1644472800000,43867.3,44121.1,43753.9,44078.8,467496
101,1644465600000,43771.1,43912.1,43557.0,43867.3,508850
102,1644458400000,44253.8,44369.8,43577.0,43771.2,704038
103,1644451200000,44387.1,44404.3,44018.1,44253.7,509514
104,1644444000000,44459.9,44583.4,44223.0,44387.0,330470
105,1644436800000,44471.6,44832.1,44358.0,44460.0,558062
106,1644429600000,44062.6,44746.3,43920.1,44471.5,667966
107,1644422400000,43882.3,44325.0,43608.6,44062.7,869933
108,1644415200000,43940.9,44258.0,43778.8,43882.3,932746
109,1644408000000,43717.0,44451.5,43618.8,43941.0,1256510
110,1644400800000,43381.5,43832.6,43357.4,43718.9,708815
111,1644393600000,43817.7,43942.0,43173.1,43380.4,911919
112,1644386400000,43590.5,44015.7,43416.0,43816.2,594111
113,1644379200000,43349.8,43753.5,43123.0,43593.5,638852
114,1644372000000,43879.5,43932.8,43115.0,43348.6,762389
115,1644364800000,44038.2,44333.0,43820.0,43879.6,744470
116,1644357600000,44192.8,44307.1,43879.0,44038.0,502898
117,1644350400000,43010.0,44418.7,42950.0,44192.7,1607172
118,1644343200000,42964.3,43256.4,42700.1,43011.5,1064457
119,1644336000000,43442.2,43700.0,42665.1,42965.3,1945173
120,1644328800000,43637.1,43975.8,42488.0,43442.2,1990963
121,1644321600000,43993.7,43993.7,42678.2,43635.4,1545122
122,1644314400000,43853.6,44072.4,43595.4,43993.7,880733
123,1644307200000,44856.6,44933.3,43541.6,43853.6,2100837
124,1644300000000,44873.3,45586.0,44551.7,44856.7,1640765
125,1644292800000,44174.0,45070.0,44084.3,44873.2,1230276
126,1644285600000,44036.6,44183.3,43839.2,44174.0,671569
127,1644278400000,43844.1,44071.1,43577.0,44036.6,718374
128,1644271200000,44078.5,44194.5,43760.0,43844.1,524135
129,1644264000000,44258.5,44432.3,43792.6,44074.8,1197792
130,1644256800000,44204.3,44541.8,43754.0,44258.5,1651344
131,1644249600000,43829.3,44376.9,43492.3,44205.5,2088735
132,1644242400000,42795.4,43895.8,42760.8,43829.3,2922859
133,1644235200000,42724.2,42908.0,42469.8,42795.5,831730
134,1644228000000,42416.0,42765.9,42353.8,42726.6,618187
135,1644220800000,42726.8,42773.9,42250.0,42416.0,882273
136,1644213600000,42795.6,42819.3,42560.5,42726.7,413160
137,1644206400000,42811.2,43078.0,42682.6,42791.7,835205
138,1644199200000,42094.4,42942.0,42085.0,42811.2,1320450
139,1644192000000,42373.4,42480.0,41640.6,42097.4,1172101
140,1644184800000,41653.8,42679.7,41482.6,42371.1,1269832
141,1644177600000,41713.3,41748.2,41509.5,41653.7,208390
142,1644170400000,41646.5,41727.0,41424.9,41713.3,226719
143,1644163200000,41518.9,41755.0,41422.8,41646.5,496011
144,1644156000000,41692.5,42264.9,41122.3,41518.9,1473292
145,1644148800000,41531.2,41819.9,41481.3,41692.6,657402
146,1644141600000,41649.8,41700.0,41444.3,41533.3,262546
147,1644134400000,41606.6,41681.3,41495.0,41649.9,260586
148,1644127200000,41574.2,41718.5,41400.1,41606.6,322106
149,1644120000000,41437.1,41586.9,41322.2,41582.0,258386
150,1644112800000,41598.2,41623.1,41429.7,41437.1,153780
151,1644105600000,41385.0,41636.1,41334.0,41598.2,237275
152,1644098400000,41643.3,41765.0,41345.1,41383.4,233209
153,1644091200000,41549.0,41788.5,41381.4,41643.3,273807
154,1644084000000,41587.3,41761.3,41484.2,41547.1,297016
155,1644076800000,41769.0,41859.5,40935.1,41587.3,953664
156,1644069600000,41532.5,41908.8,41330.0,41769.3,789668
157,1644062400000,41450.2,41568.3,41352.4,41532.5,295833
158,1644055200000,41563.6,41683.4,41399.9,41450.2,384717
159,1644048000000,41383.6,41589.8,41210.0,41564.1,466035
160,1644040800000,41519.7,41743.2,41370.0,41383.6,310678
161,1644033600000,41442.2,41694.8,41366.0,41519.6,426029
162,1644026400000,41283.3,41464.5,41176.7,41442.2,305292
163,1644019200000,41580.3,41936.8,41205.0,41283.3,946334
164,1644012000000,40628.3,41784.0,40387.2,41580.3,736220
165,1644004800000,40727.5,40875.4,40436.5,40628.4,583520
166,1643997600000,40523.2,40899.0,40290.5,40729.5,842777
167,1643990400000,39493.4,40737.8,39451.9,40523.2,2304740
168,1643983200000,37425.3,39888.0,37288.2,39493.4,4133912
169,1643976000000,37813.6,38200.0,37372.1,37425.4,1049284
170,1643968800000,38009.1,38256.7,37796.7,37813.6,747674
171,1643961600000,37883.6,38115.4,37845.0,38009.5,563053
172,1643954400000,37543.8,38222.0,37543.8,37883.6,1099421
173,1643947200000,37305.7,37689.0,37252.2,37543.8,749742
174,1643940000000,37169.0,37443.0,37149.1,37305.7,521503
175,1643932800000,37320.7,37320.7,37031.4,37168.9,457083
176,1643925600000,36945.8,37393.2,36810.0,37321.5,414353
177,1643918400000,36556.0,37049.2,36272.1,36943.0,824592
178,1643911200000,36832.7,36850.0,36436.4,36557.7,439958
179,1643904000000,36904.7,37133.6,36550.0,36834.8,789002
180,1643896800000,36584.6,36980.4,36470.0,36906.6,1286001
181,1643889600000,36783.7,36798.3,36247.5,36582.8,1077086
182,1643882400000,36616.1,36806.2,36273.1,36783.1,1113356
183,1643875200000,37015.7,37088.0,36573.4,36616.0,446583
184,1643868000000,36994.5,37107.4,36840.1,37016.9,293613
185,1643860800000,36832.4,37070.0,36791.0,36998.1,321916
186,1643853600000,36856.4,36968.0,36731.5,36832.3,355032
187,1643846400000,36904.9,37047.2,36769.6,36856.3,521336
188,1643839200000,36920.8,37215.8,36825.4,36904.5,490078
189,1643832000000,37561.5,37655.7,36535.5,36920.8,999203
190,1643824800000,37462.9,37662.7,37374.7,37561.4,441922
191,1643817600000,37422.6,37542.9,37067.3,37460.0,1065240
192,1643810400000,38359.5,38427.1,37362.1,37426.4,2174795
193,1643803200000,38492.2,38750.0,38340.6,38359.5,768513
194,1643796000000,38524.1,38597.5,38389.0,38492.1,289933
195,1643788800000,38282.9,38541.7,38233.4,38524.0,393172
196,1643781600000,38417.9,38551.1,38200.2,38281.3,449646
197,1643774400000,38554.6,38554.6,38312.6,38418.0,374736
198,1643767200000,38445.5,38752.7,38390.7,38554.5,274694
199,1643760000000,38695.2,38862.6,38363.0,38445.5,510921
200,1643752800000,38789.0,38903.5,38539.5,38700.2,273365
201,1643745600000,38372.8,38821.0,38361.7,38790.7,422431
202,1643738400000,38866.5,38910.7,38333.0,38372.9,618032
203,1643731200000,38618.5,39288.0,38591.4,38866.4,1366934
204,1643724000000,38881.2,39055.9,38182.2,38618.6,1705027
205,1643716800000,38435.3,38968.4,38370.0,38881.2,969144
206,1643709600000,38257.5,38493.6,38000.0,38435.3,799433
207,1643702400000,38434.4,39200.0,38222.3,38257.5,1490626
208,1643695200000,38453.4,38485.1,38237.1,38433.2,471863
209,1643688000000,38586.7,38639.4,38436.0,38453.5,360884
210,1643680800000,38245.5,38650.0,38205.2,38586.6,397003
211,1643673600000,38460.5,38629.2,38170.0,38245.6,417584
212,1643666400000,38415.1,38745.2,38348.6,38460.6,210171
213,1643659200000,38430.1,38568.7,38249.9,38415.1,343814
214,1643652000000,38490.6,38777.0,38365.7,38430.0,542838
215,1643644800000,37720.8,38630.0,37674.7,38490.6,1515888
216,1643637600000,37249.4,37903.3,37188.5,37718.1,1224585
217,1643630400000,37268.9,37437.9,36812.4,37249.5,932871
218,1643623200000,37202.5,37362.0,36900.0,37268.9,519233
219,1643616000000,37121.3,37249.1,37081.2,37200.6,320103
220,1643608800000,36998.9,37196.9,36874.3,37121.3,395515
221,1643601600000,37024.2,37024.2,36811.0,36998.9,296001
222,1643594400000,36821.9,37044.6,36636.1,37024.3,555562
223,1643587200000,37892.0,37960.7,36760.5,36821.8,1166971
224,1643580000000,37730.0,38251.9,37630.3,37896.3,555112
225,1643572800000,37520.0,37776.5,37348.4,37729.9,434144
226,1643565600000,37998.9,38020.0,37427.0,37519.9,452840
227,1643558400000,37972.9,38076.3,37751.3,37998.8,292528
228,1643551200000,37968.6,38056.4,37713.7,37972.7,568713
229,1643544000000,38112.6,38172.5,37833.5,37968.5,386941
230,1643536800000,37905.6,38294.9,37878.0,38111.8,470950
231,1643529600000,38249.9,38450.0,37831.1,37905.5,554218
232,1643522400000,38130.7,38297.2,38062.1,38250.0,278080
233,1643515200000,37921.8,38319.2,37900.0,38130.6,407422
234,1643508000000,37931.9,38055.5,37872.0,37921.8,273906
235,1643500800000,38171.9,38284.9,37735.9,37932.0,470688
236,1643493600000,38359.3,38412.4,37900.2,38172.0,301084
237,1643486400000,37855.0,38755.0,37831.5,38362.4,1003894
238,1643479200000,37642.2,37955.8,37555.4,37853.6,364854
239,1643472000000,37564.3,37726.9,37315.2,37640.3,508455
240,1643464800000,38145.0,38198.4,37278.3,37566.5,1033113
241,1643457600000,37738.4,38175.0,37621.2,38145.0,679049
242,1643450400000,37706.7,37823.1,37616.0,37738.5,281279
243,1643443200000,37837.2,37933.5,37580.0,37706.7,394314
244,1643436000000,37662.2,37950.0,37600.0,37837.1,379186
245,1643428800000,37728.5,37933.6,37620.0,37659.5,400419
246,1643421600000,37540.0,37760.1,37459.0,37728.5,386074
247,1643414400000,37702.5,37983.0,37481.0,37540.0,534291
248,1643407200000,37796.7,37944.8,37643.0,37702.5,268838
249,1643400000000,37221.0,38015.6,37132.7,37796.6,990068
250,1643392800000,36839.3,37231.3,36777.5,37221.0,808774
251,1643385600000,37187.6,37378.7,36762.0,36839.4,978229
252,1643378400000,36913.1,37316.4,36614.1,37185.7,1729048
253,1643371200000,36454.2,37010.1,36178.1,36912.6,1329163
254,1643364000000,36489.7,36684.6,36326.1,36451.7,709904
255,1643356800000,36810.3,36899.0,36421.2,36489.6,1020078
256,1643349600000,37208.7,37495.0,36784.0,36810.3,929852
257,1643342400000,37353.0,37452.9,37000.0,37208.8,541234
258,1643335200000,36878.2,37448.0,36633.4,37350.5,939857
259,1643328000000,37160.5,37462.0,36733.7,36877.5,966475
260,1643320800000,36198.2,37230.1,35906.1,37157.5,1232945
261,1643313600000,36216.3,36449.1,35539.8,36198.2,1472471
262,1643306400000,36290.1,36349.2,35873.9,36218.9,1141406
263,1643299200000,36652.4,36795.6,36156.2,36291.6,1232587
264,1643292000000,36840.4,37238.0,36524.3,36652.3,1656663
265,1643284800000,36702.5,36869.0,36496.4,36840.4,915308
266,1643277600000,36525.0,36804.0,36308.0,36704.8,868423
267,1643270400000,36170.1,36619.2,35812.1,36525.0,1022638
268,1643263200000,35976.9,36300.0,35856.4,36167.9,671185
269,1643256000000,35750.9,36103.7,35700.0,35979.9,874249
270,1643248800000,35885.2,36229.2,35512.0,35748.7,1379917
271,1643241600000,36812.2,37068.2,35834.4,35885.3,1311260
272,1643234400000,36340.5,36885.8,36254.4,36812.3,688779
273,1643227200000,37574.3,37574.3,36325.5,36340.6,1448589
274,1643220000000,38044.2,38896.5,37400.0,37574.3,3275385
275,1643212800000,37995.0,38353.2,37921.6,38044.2,831073
276,1643205600000,38193.8,38499.0,37813.6,37998.0,1751341
277,1643198400000,38067.4,38291.5,37583.0,38193.8,1334270
278,1643191200000,37630.9,38250.0,37552.6,38067.4,1167916
279,1643184000000,37343.2,37987.5,37340.2,37630.8,1150571
280,1643176800000,37580.0,37788.0,37139.7,37343.1,1108468
281,1643169600000,37383.1,37999.0,37252.3,37580.0,1170918
282,1643162400000,36847.2,37492.4,36786.6,37383.2,1044986
283,1643155200000,36965.9,37017.2,36556.4,36845.3,654794
284,1643148000000,36559.6,37044.6,36444.0,36962.5,428476
285,1643140800000,37062.2,37106.4,36422.2,36559.6,905915
286,1643133600000,37276.3,37598.0,36906.7,37062.2,893808
287,1643126400000,36549.6,37488.0,36523.2,37279.6,1578277
288,1643119200000,36494.2,37167.3,35965.1,36548.7,2668848
289,1643112000000,36398.6,36759.0,36175.9,36495.6,989307
290,1643104800000,36409.4,36791.7,36230.2,36398.5,909859
291,1643097600000,36072.8,36554.9,36009.9,36409.4,1204144
292,1643090400000,36065.8,36136.7,35699.9,36071.1,693456
293,1643083200000,36418.7,36488.0,35855.0,36065.9,651231
294,1643076000000,36129.6,36455.0,36090.3,36418.7,602758
295,1643068800000,36660.1,36675.1,35971.6,36129.7,860918
296,1643061600000,36810.2,36844.4,36262.8,36664.6,653780
297,1643054400000,36070.6,37573.6,35948.4,36810.2,1970127
298,1643047200000,35343.5,36428.0,35174.6,36071.0,2646961
299,1643040000000,34245.8,35500.0,33788.0,35346.2,3045551
300,1643032800000,33330.7,34384.9,33107.3,34242.2,4345883
301,1643025600000,33700.6,33830.0,32914.7,33335.3,2791441
302,1643018400000,34519.4,34590.2,33023.3,33700.6,4498726
303,1643011200000,34889.3,35590.0,34416.8,34517.1,2652607
304,1643004000000,35190.0,35358.1,34825.5,34886.7,925490
305,1642996800000,35331.0,35470.9,34938.0,35190.0,897862
306,1642989600000,35654.0,35711.0,35163.0,35331.0,853680
307,1642982400000,36258.1,36258.1,35600.0,35654.0,977602
308,1642975200000,35354.5,36516.9,35281.7,36258.6,1430577
309,1642968000000,34778.3,35570.8,34704.8,35357.7,979882
310,1642960800000,35333.4,35400.0,34600.0,34778.3,1168920
311,1642953600000,35295.5,35442.0,35160.0,35333.5,581391
312,1642946400000,35966.1,36083.8,35060.0,35295.5,1403548
313,1642939200000,35691.6,36062.6,35572.0,35966.3,786253
314,1642932000000,35880.8,35975.0,35628.6,35691.6,695594
315,1642924800000,35572.0,36180.0,35326.3,35877.8,1768382
316,1642917600000,35444.4,35761.8,35175.9,35572.0,921025
317,1642910400000,35055.4,35578.3,34945.1,35444.4,929649
318,1642903200000,35306.7,35337.0,34820.6,35058.4,585621
319,1642896000000,35060.1,35520.0,34930.1,35306.7,700019
320,1642888800000,35379.4,35395.6,34728.3,35062.8,371984
321,1642881600000,34527.7,35740.8,34432.6,35379.4,1367388
322,1642874400000,34604.8,34843.7,34220.3,34527.2,1311544
323,1642867200000,34844.3,35500.0,34477.6,34604.8,1803324
324,1642860000000,35583.2,35656.5,34804.4,34848.5,1378235
325,1642852800000,35400.8,36181.4,35330.2,35583.1,1549416
326,1642845600000,34824.0,35925.8,33985.0,35400.8,3241733
327,1642838400000,35400.1,35810.0,34635.6,34824.1,1730807
328,1642831200000,35744.8,35988.6,35100.0,35400.0,1836530
329,1642824000000,36330.0,36417.9,35598.7,35744.7,924440
330,1642816800000,36485.6,36688.0,35988.6,36329.9,1002013
331,1642809600000,36454.8,36829.5,36148.1,36486.9,1367732
332,1642802400000,36649.5,37138.8,35413.6,36454.8,2714057
333,1642795200000,37984.2,38469.1,36118.9,36648.7,3486098
334,1642788000000,38380.1,38638.4,37810.9,37984.1,1470820
335,1642780800000,38858.2,39060.1,38284.8,38377.1,1471808
336,1642773600000,38504.5,39035.5,38108.5,38855.5,2411173
337,1642766400000,38895.9,38928.8,37673.9,38503.3,2170084
338,1642759200000,38961.8,39086.0,38659.3,38896.0,815412
339,1642752000000,39119.9,39275.0,38907.9,38961.7,1037878
340,1642744800000,38894.0,39171.9,38533.0,39119.9,926961
341,1642737600000,38453.4,39074.5,38428.4,38894.0,1100635
342,1642730400000,39754.3,40266.0,38200.0,38453.4,3909544
343,1642723200000,40667.5,41093.8,39718.0,39754.3,2054374
344,1642716000000,41326.8,41552.9,40556.0,40668.5,1917910
345,1642708800000,42924.7,42986.1,41312.7,41326.8,1340868
346,1642701600000,43047.2,43242.5,42817.8,42924.8,651310
347,1642694400000,43293.7,43502.6,43001.3,43047.2,760848
348,1642687200000,42391.5,43447.0,42375.4,43291.6,1979768
349,1642680000000,42126.8,42477.0,41931.9,42394.4,850781
350,1642672800000,42053.9,42238.9,42010.1,42126.7,377035
351,1642665600000,42060.6,42097.8,41816.4,42052.4,326434
352,1642658400000,41897.3,42158.0,41889.1,42060.5,363912
353,1642651200000,41935.5,41996.0,41770.7,41897.2,281415
354,1642644000000,41772.8,42088.0,41771.0,41935.5,343860
355,1642636800000,41665.0,41893.7,41659.4,41772.8,316910
356,1642629600000,41715.3,41994.3,41634.8,41666.3,262342
357,1642622400000,41875.1,41974.6,41556.0,41715.4,449945
358,1642615200000,42167.7,42230.0,41738.2,41878.5,501416
359,1642608000000,41995.2,42374.4,41687.5,42167.7,1141336
360,1642600800000,42203.0,42566.0,41848.1,41996.7,1350685
361,1642593600000,42049.9,42347.0,41933.0,42203.0,725022
362,1642586400000,41574.4,42178.3,41300.0,42047.6,1080740
363,1642579200000,41277.2,41666.0,41134.0,41574.4,703336
364,1642572000000,41764.0,41848.0,41155.0,41276.9,762266
365,1642564800000,41701.4,41811.5,41601.0,41764.0,398209
366,1642557600000,42428.8,42507.0,41572.6,41700.9,842601
367,1642550400000,42350.0,42483.9,42162.6,42428.8,419440
368,1642543200000,42367.9,42690.0,42236.9,42350.0,413287
369,1642536000000,41701.4,42477.4,41492.1,42367.9,663303
370,1642528800000,41493.8,41776.0,41392.3,41701.3,461230
371,1642521600000,41592.9,41780.0,41380.8,41495.5,652739
372,1642514400000,41656.7,41838.6,41263.4,41592.9,1241098
373,1642507200000,41874.9,41952.4,41411.2,41656.6,743514
374,1642500000000,41903.4,42065.7,41700.0,41874.9,461346
375,1642492800000,42061.4,42061.4,41450.0,41903.4,1039065
376,1642485600000,42099.0,42339.6,41958.1,42060.0,392841
377,1642478400000,42047.9,42193.4,41865.9,42101.9,306821
378,1642471200000,42259.1,42303.2,41972.7,42047.9,240624
379,1642464000000,42201.4,42443.0,42137.4,42259.1,369913
380,1642456800000,41732.4,42385.3,41534.5,42201.4,409088
381,1642449600000,42237.2,42299.9,41586.0,41732.5,391099
382,1642442400000,42119.9,42318.5,41850.0,42232.8,425937
383,1642435200000,42481.2,42538.8,41924.0,42119.7,777285
384,1642428000000,42657.6,42744.0,42313.5,42481.2,466672
385,1642420800000,42672.7,42800.0,42432.9,42657.7,516261
386,1642413600000,42850.2,42899.0,42627.4,42672.7,289890
387,1642406400000,42659.8,42910.0,42580.1,42852.6,366261
388,1642399200000,42663.4,42973.0,42653.4,42659.9,435095
389,1642392000000,42657.5,42805.0,42320.0,42659.4,617486
390,1642384800000,42899.9,42981.2,42629.2,42655.7,399218
391,1642377600000,43069.0,43173.3,42810.0,42899.9,310926
392,1642370400000,42952.0,43277.3,42945.5,43069.0,212423
393,1642363200000,42836.2,43116.4,42744.8,42952.0,178273
394,1642356000000,43076.2,43129.4,42803.2,42836.2,263008
395,1642348800000,43227.0,43478.9,43050.0,43076.2,318632
396,1642341600000,43150.7,43440.8,43040.8,43223.9,574763
397,1642334400000,42975.0,43215.1,42593.5,43151.2,735927
398,1642327200000,43081.0,43188.1,42723.2,42975.4,397474
399,1642320000000,43200.7,43299.3,43036.0,43080.9,191286
400,1642312800000,42962.6,43254.4,42923.5,43200.7,246828
401,1642305600000,42990.0,43120.4,42880.0,42962.7,238805
402,1642298400000,43005.0,43087.9,42840.2,42990.0,288338
403,1642291200000,43083.9,43147.0,42982.0,43005.0,272597
404,1642284000000,43304.0,43395.9,43070.1,43079.5,197465
405,1642276800000,43518.0,43814.1,43162.0,43303.9,405100
406,1642269600000,43374.4,43550.0,43236.6,43517.9,170167
407,1642262400000,43412.4,43576.9,43223.8,43376.0,400191
408,1642255200000,42910.0,43419.5,42750.0,43412.6,763711
409,1642248000000,43011.7,43032.7,42560.0,42910.0,613365
410,1642240800000,43066.7,43285.2,42956.6,43011.8,359598
411,1642233600000,43098.9,43118.0,42891.0,43066.7,210696
412,1642226400000,43001.3,43113.4,42890.0,43099.0,189838
413,1642219200000,42949.0,43067.3,42713.8,43001.4,349569
414,1642212000000,42984.5,43137.1,42927.5,42946.1,283422
415,1642204800000,43063.0,43171.5,42871.8,42984.5,312274
416,1642197600000,43289.9,43388.9,43000.1,43063.1,245796
417,1642190400000,43082.1,43455.0,43000.9,43289.9,243738
418,1642183200000,42914.0,43430.0,42777.0,43081.3,517937
419,1642176000000,43102.6,43266.1,42860.0,42914.0,593687
420,1642168800000,42165.8,43350.0,42131.0,43109.9,1606347
421,1642161600000,42013.1,42316.5,41750.0,42165.8,724025
422,1642154400000,42551.0,42617.9,41836.4,42012.4,1067714
423,1642147200000,42647.9,42693.0,42368.4,42551.1,626004
424,1642140000000,42880.0,42964.5,42591.5,42646.0,419280
425,1642132800000,42628.2,42898.8,42613.5,42880.0,338568
426,1642125600000,42587.0,42732.3,42427.2,42630.0,375855
427,1642118400000,42565.1,42774.2,42363.0,42587.0,430350
428,1642111200000,42810.0,42888.0,42466.0,42565.6,291845
429,1642104000000,42706.4,42873.5,42330.0,42808.6,584695
430,1642096800000,42816.5,42950.6,42535.1,42706.4,538503
431,1642089600000,43201.6,43481.0,42565.3,42816.5,1181876
432,1642082400000,43929.0,44399.0,42888.0,43201.6,2199903
433,1642075200000,43617.2,43960.0,43588.0,43928.9,513984
434,1642068000000,43878.7,44020.0,43479.8,43620.0,528232
435,1642060800000,43705.0,43997.4,43673.3,43878.7,397424
436,1642053600000,43658.9,43790.0,43571.9,43705.1,337963
437,1642046400000,43512.4,43790.3,43500.9,43658.8,306648
438,1642039200000,43538.9,43692.8,43429.7,43512.5,330949
439,1642032000000,43898.9,44053.6,43520.0,43538.9,382880
440,1642024800000,43769.6,44027.8,43740.1,43900.0,254757
441,1642017600000,43735.2,44350.0,43624.6,43767.6,518793
442,1642010400000,43835.1,43884.9,43531.0,43735.2,298857
443,1642003200000,43554.2,43869.7,43322.8,43830.7,472909
444,1641996000000,43894.6,43944.0,43411.0,43543.0,823210
445,1641988800000,42928.9,44077.4,42878.0,43894.6,1508671
