,ts,open,high,low,close,vol
41,1645128000000,41179.7,41181.9,40960.4,40984.2,235763
42,1645126200000,41090.2,41232.4,41000.0,41179.7,163200
43,1645124400000,41277.8,41277.8,40925.0,41090.3,196007
44,1645122600000,40963.8,41290.0,40832.1,41277.8,361757
45,1645120800000,41745.8,41868.9,40739.0,40963.8,993733
46,1645119000000,41830.2,41949.9,41550.0,41745.8,239788
47,1645117200000,41978.0,41991.3,41757.0,41830.2,227458
48,1645115400000,41947.4,42100.0,41830.8,41976.2,206866
49,1645113600000,41920.9,42078.2,41622.0,41947.4,503321
50,1645111800000,41933.6,42021.5,41668.0,41920.9,420995
51,1645110000000,41923.3,42131.9,41818.0,41933.7,322520
52,1645108200000,42161.2,42289.7,41858.0,41923.4,546596
53,1645106400000,42249.2,42388.0,42035.1,42161.2,543271
54,1645104600000,42553.6,42683.7,42150.0,42249.2,653862
55,1645102800000,43212.8,43289.1,42396.1,42553.2,741422
56,1645101000000,43300.1,43342.9,43143.5,43212.8,171781
57,1645099200000,43174.5,43361.5,43152.5,43300.1,219127
58,1645097400000,43139.8,43217.9,43044.5,43174.5,124496
59,1645095600000,43057.5,43190.7,42978.8,43139.9,142571
60,1645093800000,43244.6,43267.2,42923.9,43054.9,201802
61,1645092000000,43217.2,43339.5,43157.1,43244.5,146264
62,1645090200000,43242.4,43299.0,43111.9,43217.2,209153
63,1645088400000,43480.0,43539.5,42688.0,43240.9,440304
64,1645086600000,43625.3,43631.9,43315.0,43480.7,468211
65,1645084800000,43910.1,44033.3,43618.9,43625.3,287753
66,1645083000000,43763.9,43960.0,43742.0,43910.0,132749
67,1645081200000,43830.2,43847.9,43745.2,43763.9,101442
68,1645079400000,43793.4,43887.9,43721.6,43830.2,207961
69,1645077600000,43617.4,43809.6,43575.1,43793.4,142236
70,1645075800000,43649.7,43696.5,43535.0,43617.5,116459
71,1645074000000,43611.1,43706.4,43506.6,43649.7,118663
72,1645072200000,43553.8,43713.3,43540.8,43611.1,135955
73,1645070400000,43582.0,43666.0,43334.8,43555.0,397799
74,1645068600000,43972.8,43995.7,43580.0,43582.0,325018
75,1645066800000,44007.1,44022.3,43907.2,43974.9,62957
76,1645065000000,43855.5,44110.4,43848.1,44007.2,138388
77,1645063200000,44010.3,44099.0,43816.6,43855.5,138835
78,1645061400000,44098.1,44098.2,43970.7,44010.3,53993
79,1645059600000,44071.4,44161.5,43967.0,44098.2,154553
80,1645057800000,43849.5,44101.0,43849.5,44071.3,99833
81,1645056000000,43874.8,43958.9,43826.5,43849.6,120881
82,1645054200000,44179.0,44180.0,43834.4,43874.8,125293
83,1645052400000,44021.7,44179.0,44004.5,44178.9,51161
84,1645050600000,44134.8,44144.8,44000.0,44021.8,32866
85,1645048800000,44064.5,44139.1,43957.9,44134.8,43383
86,1645047000000,44102.8,44102.8,43872.8,44064.5,76683
87,1645045200000,44092.0,44169.1,44044.7,44102.9,72360
88,1645043400000,44219.8,44224.8,44076.0,44096.5,101720
89,1645041600000,44219.9,44388.0,44195.4,44219.8,161471
90,1645039800000,44234.8,44350.0,44149.2,44219.9,200876
91,1645038000000,43841.8,44292.5,43672.2,44234.9,649526
92,1645036200000,43672.2,43912.3,43651.0,43841.9,167098
93,1645034400000,43568.9,43677.7,43505.0,43672.2,85053
94,1645032600000,43668.2,43668.2,43546.9,43568.9,103333
95,1645030800000,43649.3,43701.0,43595.5,43668.3,83544
96,1645029000000,43574.0,43745.0,43516.8,43649.2,161370
97,1645027200000,43598.6,43642.9,43362.4,43574.0,226171
98,1645025400000,43621.5,43685.7,43560.1,43596.8,144940
99,1645023600000,43489.7,43654.9,43444.0,43621.5,192266
100,1645021800000,43648.4,43710.0,43284.7,43489.7,481842
101,1645020000000,43640.8,43738.0,43506.9,43648.5,309861
102,1645018200000,43985.7,44152.7,43517.7,43640.9,703243
103,1645016400000,44037.8,44061.7,43950.0,43985.6,111326
104,1645014600000,44104.0,44174.9,43947.9,44037.7,153894
105,1645012800000,44171.3,44218.5,44015.0,44103.9,123062
106,1645011000000,44134.5,44226.4,44114.0,44176.1,73149
107,1645009200000,44112.9,44258.3,44112.9,44134.5,147198
108,1645007400000,43956.8,44132.3,43920.0,44112.8,100986
109,1645005600000,44010.6,44083.8,43866.1,43956.8,168267
110,1645003800000,44171.6,44238.8,44001.2,44008.3,122477
111,1645002000000,44150.3,44235.3,44072.8,44174.6,98038
112,1645000200000,44275.0,44275.0,44136.1,44150.1,115474
113,1644998400000,44179.1,44338.0,44155.5,44278.7,229433
114,1644996600000,43984.9,44188.0,43968.3,44179.2,78548
115,1644994800000,44028.4,44094.5,43912.8,43985.0,94413
116,1644993000000,44075.8,44137.8,44020.4,44028.4,68340
117,1644991200000,44053.3,44198.6,44043.9,44075.7,99527
118,1644989400000,44076.8,44130.0,43977.0,44053.2,97152
119,1644987600000,43898.0,44099.0,43891.7,44076.8,118885
120,1644985800000,43710.0,43899.0,43710.0,43897.9,103701
121,1644984000000,43986.3,43986.8,43681.2,43710.1,341673
122,1644982200000,44092.6,44093.0,43955.3,43986.4,92291
123,1644980400000,44079.9,44162.7,44056.0,44092.6,93859
124,1644978600000,43973.1,44095.7,43901.1,44080.0,95626
125,1644976800000,43996.7,44050.0,43973.0,43973.0,67603
126,1644975000000,44168.6,44183.6,43952.2,43996.8,221171
127,1644973200000,44210.0,44210.1,44051.1,44168.7,134958
128,1644971400000,44192.8,44281.1,44134.3,44209.5,113874
129,1644969600000,44556.7,44556.7,44120.2,44192.8,206262
130,1644967800000,44349.0,44787.3,44321.5,44556.7,358471
131,1644966000000,44186.3,44400.0,44114.2,44349.0,132357
132,1644964200000,44197.4,44394.5,44163.6,44186.4,108022
133,1644962400000,43981.5,44196.7,43981.5,44196.5,74699
134,1644960600000,44023.0,44043.2,43960.0,43981.6,49808
135,1644958800000,44138.8,44162.3,44014.9,44023.0,69999
136,1644957000000,44157.5,44178.3,44040.8,44138.9,170788
137,1644955200000,43995.0,44157.6,43977.0,44157.6,101815
138,1644953400000,44069.4,44080.0,43963.4,43995.0,108163
139,1644951600000,44130.5,44130.6,44031.3,44069.4,89558
140,1644949800000,44148.8,44199.0,44032.1,44133.5,91119
141,1644948000000,43940.5,44181.3,43883.0,44148.8,182960
142,1644946200000,43892.9,44038.3,43885.4,43937.3,194200
143,1644944400000,44135.0,44165.0,43860.0,43892.9,261238
144,1644942600000,44095.3,44152.0,44027.1,44135.1,126558
145,1644940800000,44203.6,44271.4,44041.3,44093.8,201764
146,1644939000000,44233.0,44293.7,44150.0,44200.6,139597
147,1644937200000,44250.6,44270.0,44122.4,44233.0,215803
148,1644935400000,44240.4,44510.0,44201.0,44250.6,409748
149,1644933600000,44245.9,44441.8,44230.4,44240.4,247948
150,1644931800000,44159.5,44298.0,44023.1,44245.8,243291
151,1644930000000,44176.4,44308.7,44110.1,44155.8,142790
152,1644928200000,44242.5,44305.5,44150.0,44176.5,147264
153,1644926400000,44234.3,44340.0,44150.0,44241.0,189107
154,1644924600000,44131.6,44438.9,44131.6,44234.3,213703
155,1644922800000,44263.0,44336.4,44086.8,44131.6,177473
156,1644921000000,44155.4,44394.4,44127.6,44262.9,321824
157,1644919200000,44047.0,44240.1,43959.9,44155.3,210047
158,1644917400000,43868.9,44110.1,43868.9,44047.0,224955
159,1644915600000,43980.8,44058.9,43838.4,43869.5,248346
160,1644913800000,43867.7,44200.0,43867.7,43980.7,524858
161,1644912000000,43677.8,43896.1,43608.0,43867.7,417230
162,1644910200000,43620.0,43766.3,43562.8,43679.2,206415
163,1644908400000,43539.4,43624.9,43535.6,43619.9,113148
164,1644906600000,43612.5,43650.0,43529.2,43539.3,112029
165,1644904800000,43566.4,43669.2,43545.3,43612.4,148460
166,1644903000000,43563.4,43631.4,43543.8,43566.4,93673
167,1644901200000,43472.9,43578.1,43400.0,43563.3,181156
168,1644899400000,43546.9,43569.9,43462.0,43473.0,120604
169,1644897600000,43565.5,43778.0,43501.9,43546.8,227592
170,1644895800000,43631.6,43650.0,43534.0,43565.4,77296
171,1644894000000,43561.6,43644.6,43501.9,43631.6,105122
172,1644892200000,43435.3,43697.4,43404.1,43561.5,264512
173,1644890400000,43457.2,43643.0,43377.3,43435.3,245407
174,1644888600000,42744.2,43693.8,42744.1,43455.7,790974
175,1644886800000,42578.0,42796.3,42529.5,42744.1,155675
176,1644885000000,42567.2,42580.0,42431.7,42578.0,122234
177,1644883200000,42533.5,42657.9,42510.0,42567.2,149503
178,1644881400000,42688.7,42688.8,42530.0,42533.4,108822
179,1644879600000,42674.9,42806.0,42607.0,42688.7,192188
180,1644877800000,42744.9,42745.0,42566.6,42674.9,79283
181,1644876000000,42234.7,42784.9,42223.6,42745.0,220570
182,1644874200000,42138.3,42290.3,42100.0,42233.1,71504
183,1644872400000,42173.4,42234.1,42130.0,42138.4,69147
184,1644870600000,42138.3,42311.2,42124.8,42173.4,269698
185,1644868800000,42118.8,42218.6,41991.0,42138.4,295846
186,1644867000000,42000.7,42240.2,41892.4,42118.9,456952
187,1644865200000,42240.9,42295.7,41802.9,42000.7,569496
188,1644863400000,42508.8,42517.2,42126.7,42241.0,355624
189,1644861600000,42579.3,42645.4,42414.5,42510.4,191411
190,1644859800000,42686.4,42795.0,42515.0,42579.3,264057
191,1644858000000,42649.8,42701.7,42600.7,42686.3,180205
192,1644856200000,42743.2,42826.6,42624.3,42648.3,300762
193,1644854400000,42583.5,42820.0,42555.2,42743.2,389947
194,1644852600000,42473.3,42668.7,42356.9,42583.3,363588
195,1644850800000,42520.7,42650.0,42413.0,42473.3,404633
196,1644849000000,42654.6,42854.7,42501.3,42520.7,613340
197,1644847200000,42497.6,42733.5,42471.3,42654.5,276938
198,1644845400000,42621.3,42631.2,42393.4,42497.6,293382
199,1644843600000,42527.7,42687.8,42452.3,42621.2,356542
200,1644841800000,42106.2,42588.0,42080.0,42527.6,535236
201,1644840000000,42120.9,42151.6,41962.0,42106.2,210603
202,1644838200000,42240.0,42277.9,42070.5,42120.9,157358
203,1644836400000,42232.7,42258.4,42125.4,42240.0,134297
204,1644834600000,42190.6,42292.0,42115.5,42232.6,169053
205,1644832800000,42081.0,42248.8,41919.6,42190.5,254435
206,1644831000000,42152.1,42233.0,42039.8,42080.7,213903
207,1644829200000,42042.9,42200.0,41964.0,42152.1,305315
208,1644827400000,42175.7,42200.9,42017.0,42042.9,303793
209,1644825600000,42311.1,42416.0,42149.4,42175.7,306947
210,1644823800000,42150.6,42368.6,42130.0,42311.1,202846
211,1644822000000,42185.6,42253.8,42116.0,42150.8,157743
212,1644820200000,41866.2,42275.0,41831.2,42185.5,290695
213,1644818400000,41775.0,41978.4,41736.0,41866.2,171590
214,1644816600000,41871.1,41902.2,41761.5,41775.1,116695
215,1644814800000,41951.7,41999.0,41860.0,41872.0,105975
216,1644813000000,41936.8,41965.9,41872.4,41954.3,92195
217,1644811200000,41910.5,41970.4,41835.3,41936.9,145544
218,1644809400000,41858.5,41959.9,41856.9,41910.5,112975
219,1644807600000,41708.7,41986.8,41620.1,41858.5,236608
220,1644805800000,41788.9,41834.2,41688.0,41710.3,187941
221,1644804000000,41678.5,41838.0,41609.6,41788.5,170564
222,1644802200000,41869.1,41869.1,41541.9,41678.3,420926
223,1644800400000,42120.3,42165.9,41800.0,41869.1,259896
224,1644798600000,42028.2,42135.0,41939.3,42120.3,152016
225,1644796800000,42063.4,42181.5,41979.9,42030.9,165840
226,1644795000000,42213.4,42291.6,42027.6,42063.5,125597
227,1644793200000,42377.8,42395.3,42050.8,42213.4,231466
228,1644791400000,42367.8,42439.4,42258.0,42379.7,61246
229,1644789600000,42212.9,42380.0,42210.0,42367.8,48323
230,1644787800000,42225.3,42295.1,42206.5,42212.9,50988
231,1644786000000,42444.5,42505.0,42211.0,42225.4,110453
232,1644784200000,42311.7,42447.0,42264.0,42443.3,72682
233,1644782400000,42041.0,42371.5,41953.5,42311.6,141405
234,1644780600000,42081.9,42118.0,41888.0,42040.7,142034
235,1644778800000,41982.7,42179.0,41950.0,42081.5,123550
236,1644777000000,42286.5,42286.5,41870.0,41982.7,304054
237,1644775200000,42269.6,42398.0,42265.0,42285.0,78675
238,1644773400000,42218.7,42296.0,42162.0,42269.6,90681
239,1644771600000,42316.1,42316.2,42081.5,42218.7,232925
240,1644769800000,42300.4,42353.0,42213.0,42316.2,145671
241,1644768000000,42561.5,42581.3,42222.0,42300.4,307912
242,1644766200000,42640.4,42800.0,42556.9,42561.4,218346
243,1644764400000,42540.3,42693.0,42501.1,42640.4,247831
244,1644762600000,42478.2,42548.0,42166.0,42540.3,388805
245,1644760800000,42506.6,42726.7,42468.2,42478.3,207645
246,1644759000000,42555.0,42563.0,42451.1,42506.4,89413
247,1644757200000,42458.7,42556.8,42386.2,42555.0,147522
248,1644755400000,42606.3,42610.0,42454.0,42458.7,122255
249,1644753600000,42467.5,42620.3,42416.8,42606.3,124914
250,1644751800000,42592.1,42592.2,42424.5,42467.5,107467
251,1644750000000,42575.2,42650.0,42515.0,42592.1,124194
252,1644748200000,42349.9,42635.7,42345.6,42577.0,301167
253,1644746400000,42313.4,42350.0,42231.0,42349.9,79427
254,1644744600000,42361.4,42371.6,42261.5,42313.3,89335
255,1644742800000,42437.9,42438.0,42288.0,42361.5,78451
256,1644741000000,42400.0,42489.0,42400.0,42437.9,73160
257,1644739200000,42405.9,42472.9,42328.9,42399.0,88713
258,1644737400000,42347.1,42436.2,42286.3,42405.8,74001
259,1644735600000,42417.1,42455.0,42336.1,42347.1,90924
260,1644733800000,42262.1,42422.8,42217.4,42417.1,150893
261,1644732000000,42266.2,42292.2,42228.8,42259.4,58329
262,1644730200000,42233.1,42304.6,42221.5,42266.2,57185
263,1644728400000,42211.0,42245.8,42130.6,42233.1,65076
264,1644726600000,42272.8,42298.4,42125.0,42206.6,84956
265,1644724800000,42230.9,42333.9,42230.9,42274.3,61921
266,1644723000000,42212.2,42303.2,42181.7,42230.8,74790
267,1644721200000,42230.0,42253.5,42160.3,42212.2,49966
268,1644719400000,42142.6,42243.8,42105.8,42230.0,65631
269,1644717600000,42237.4,42275.3,42124.7,42142.7,89547
270,1644715800000,42401.4,42401.4,42203.1,42235.2,89435
271,1644714000000,42387.0,42479.9,42344.1,42401.4,93316
272,1644712200000,42199.9,42496.6,42199.9,42387.0,150670
273,1644710400000,42217.7,42222.3,42061.3,42199.0,81681
274,1644708600000,42184.6,42247.7,42063.4,42217.7,90655
275,1644706800000,42178.1,42249.9,42100.0,42184.6,73570
276,1644705000000,41978.4,42218.4,41921.7,42175.9,92676
277,1644703200000,41871.0,42062.4,41830.0,41978.3,118799
278,1644701400000,42426.5,42426.5,41666.5,41871.0,391690
279,1644699600000,42615.0,42615.0,42350.0,42426.5,133588
280,1644697800000,42634.9,42744.3,42571.4,42615.0,55491
281,1644696000000,42662.0,42708.5,42473.0,42634.9,129244
282,1644694200000,42776.3,42785.6,42608.1,42662.0,108024
283,1644692400000,42835.5,42879.5,42668.4,42776.4,147110
284,1644690600000,42832.6,42899.9,42773.8,42835.5,121051
285,1644688800000,42722.3,42999.0,42722.3,42832.6,253092
286,1644687000000,42632.3,42750.6,42544.7,42722.2,118526
287,1644685200000,42718.9,42808.5,42602.8,42632.2,151332
288,1644683400000,42367.7,42807.2,42321.2,42718.8,449460
289,1644681600000,42136.3,42472.8,41992.5,42367.7,432285
290,1644679800000,42018.3,42178.3,41858.4,42136.2,224755
291,1644678000000,42160.6,42226.3,41835.7,42018.3,249613
292,1644676200000,42065.4,42188.3,41796.9,42160.6,467955
293,1644674400000,42102.7,42222.0,42037.6,42065.4,155889
294,1644672600000,42315.4,42315.4,42063.8,42102.8,170145
295,1644670800000,42271.2,42337.4,42176.8,42315.4,112166
296,1644669000000,42338.1,42363.9,42202.1,42271.0,117098
297,1644667200000,42405.5,42435.0,42267.4,42338.1,127034
298,1644665400000,42250.0,42435.0,42181.8,42405.5,174728
299,1644663600000,42268.3,42300.0,41888.0,42250.1,261131
300,1644661800000,42298.8,42307.1,42096.6,42268.3,181143
301,1644660000000,42383.8,42383.9,42265.3,42298.8,81537
302,1644658200000,42361.0,42463.8,42291.0,42383.9,116045
303,1644656400000,42282.4,42419.9,42229.9,42362.1,82963
304,1644654600000,42242.1,42379.7,42218.4,42282.4,133559
305,1644652800000,42114.1,42339.4,42107.5,42242.0,167508
306,1644651000000,42115.9,42156.6,41960.0,42114.2,158264
307,1644649200000,42050.4,42244.7,42047.8,42115.9,178588
308,1644647400000,42162.8,42190.0,41735.5,42053.8,480723
309,1644645600000,42284.1,42311.0,42112.0,42162.8,146345
310,1644643800000,42303.6,42346.1,42200.1,42283.0,91411
311,1644642000000,42294.7,42408.4,42254.5,42303.6,73499
312,1644640200000,42379.7,42416.0,42268.0,42294.8,69861
313,1644638400000,42296.9,42450.0,42229.7,42379.8,95606
314,1644636600000,42219.9,42341.1,42196.8,42296.9,75542
315,1644634800000,42448.5,42450.0,42150.0,42220.5,120963
316,1644633000000,42375.5,42448.5,42339.5,42448.4,70373
317,1644631200000,42450.0,42474.1,42350.0,42375.5,86155
318,1644629400000,42405.6,42456.0,42346.7,42449.9,84314
319,1644627600000,42311.6,42489.2,42265.7,42402.6,114874
320,1644625800000,42268.3,42386.8,42227.4,42311.6,98724
321,1644624000000,42380.5,42423.9,42239.9,42268.3,147391
322,1644622200000,42319.1,42431.5,42275.0,42381.5,135133
323,1644620400000,42159.2,42396.8,41895.0,42331.2,231912
324,1644618600000,42316.3,42425.0,42005.8,42159.2,157150
325,1644616800000,42554.0,42616.0,42115.0,42316.3,158172
326,1644615000000,42675.8,42675.8,42441.6,42552.8,120976
327,1644613200000,42346.5,42730.7,42310.6,42675.8,166274
328,1644611400000,42382.6,42648.1,42238.0,42346.4,366642
329,1644609600000,42745.2,42860.9,42264.8,42382.7,463178
330,1644607800000,42448.8,43171.5,42448.8,42743.9,536368
331,1644606000000,42669.2,42780.0,42054.1,42448.7,769028
332,1644604200000,43343.6,43364.1,42599.1,42669.3,595367
333,1644602400000,43415.7,43509.6,43319.6,43343.5,133851
334,1644600600000,43513.6,43610.0,43367.7,43416.0,127759
335,1644598800000,43570.0,43718.8,43407.1,43518.9,188723
336,1644597000000,43564.8,43624.5,43423.0,43570.1,249094
337,1644595200000,43667.6,43768.1,43466.5,43566.9,291379
338,1644593400000,43620.6,43808.4,43600.1,43667.7,232631
339,1644591600000,43509.9,43771.2,43499.8,43620.5,370587
340,1644589800000,43602.2,43928.0,43270.3,43509.9,649998
341,1644588000000,43768.6,43813.9,43437.8,43597.1,228706
342,1644586200000,43706.5,43822.4,43637.4,43768.5,209644
343,1644584400000,43568.1,43754.8,43491.5,43706.6,187423
344,1644582600000,43624.5,43662.5,43428.0,43563.7,150133
345,1644580800000,43355.3,43693.9,43256.0,43624.5,261632
346,1644579000000,43407.0,43509.0,43331.4,43355.3,80070
347,1644577200000,43437.1,43519.7,43308.0,43407.8,95134
348,1644575400000,43320.4,43566.2,43227.0,43437.0,138797
349,1644573600000,43490.9,43497.7,43273.6,43320.4,127475
350,1644571800000,43441.2,43598.0,43263.7,43491.0,198223
351,1644570000000,42990.4,43620.0,42859.1,43442.4,471549
352,1644568200000,43427.4,43431.2,42984.0,42990.3,218033
353,1644566400000,43354.2,43555.0,43297.3,43427.3,228536
354,1644564600000,43203.5,43406.4,43189.1,43354.2,192526
355,1644562800000,43233.8,43334.0,43160.5,43204.0,175588
356,1644561000000,43165.6,43267.8,43092.7,43233.8,117373
357,1644559200000,42851.4,43205.6,42821.3,43168.5,150316
358,1644557400000,42966.3,43079.6,42831.9,42851.4,156950
359,1644555600000,43102.8,43102.8,42883.3,42964.2,164246
360,1644553800000,43093.1,43170.5,42955.1,43102.8,148559
361,1644552000000,43338.1,43365.1,43059.0,43093.1,109751
362,1644550200000,43218.6,43409.1,43136.8,43338.2,156185
363,1644548400000,43126.2,43317.4,43099.2,43218.6,142366
364,1644546600000,42979.0,43147.3,42956.8,43126.1,111079
365,1644544800000,43170.6,43195.1,42811.0,42979.1,232229
366,1644543000000,43405.4,43438.0,42950.4,43167.6,244387
367,1644541200000,43033.4,43734.6,42928.8,43405.5,513656
368,1644539400000,42902.3,43063.1,42588.0,43035.4,472846
369,1644537600000,43487.0,43562.5,42820.5,42902.3,408670
370,1644535800000,43633.0,43684.4,43317.0,43487.1,291195
371,1644534000000,43948.5,44036.3,43633.0,43633.0,179316
372,1644532200000,43989.6,44062.1,43760.0,43948.5,89798
373,1644530400000,43732.1,44030.7,43573.3,43989.5,108479
374,1644528600000,44103.8,44191.8,43662.8,43732.1,241694
375,1644526800000,44092.4,44188.0,43813.7,44103.7,109361
376,1644525000000,44175.4,44214.5,43763.1,44091.9,386849
377,1644523200000,44356.6,44591.7,44088.0,44175.5,331321
378,1644521400000,44575.4,44776.9,44322.3,44356.6,274810
379,1644519600000,45216.2,45257.2,44552.0,44575.4,376130
380,1644517800000,44950.5,45216.2,44842.6,45216.2,286753
381,1644516000000,45326.8,45389.9,44917.6,44950.6,335390
382,1644514200000,45637.0,45755.6,45027.5,45326.9,595809
383,1644512400000,45390.5,45860.0,45303.2,45632.8,508775
384,1644510600000,45428.8,45550.0,45066.0,45390.4,406403
385,1644508800000,44951.5,45480.0,44826.7,45428.9,578705
386,1644507000000,45002.5,45700.0,44742.1,44951.6,1003895
387,1644505200000,44363.6,45390.0,44158.3,45002.5,1409893
388,1644503400000,43521.0,44396.8,43518.7,44363.7,743128
389,1644501600000,43649.0,43732.4,43180.0,43521.0,751626
390,1644499800000,44947.1,44947.1,43610.0,43648.5,1513451
391,1644498000000,44827.9,45089.0,44762.8,44947.7,249518
392,1644496200000,44745.5,44875.0,44566.6,44827.8,234083
393,1644494400000,44838.5,45026.2,44585.0,44745.6,317067
394,1644492600000,44944.6,45199.0,44693.2,44838.6,503213
395,1644490800000,44645.0,44999.8,44563.5,44944.5,371047
396,1644489000000,44665.4,44764.1,44517.2,44645.0,192794
397,1644487200000,44398.9,44733.0,44360.2,44668.5,381893
398,1644485400000,44385.3,44421.3,44300.7,44398.9,118399
399,1644483600000,44205.3,44483.8,44093.4,44389.5,180904
400,1644481800000,44153.0,44245.1,44115.1,44205.3,151613
401,1644480000000,44078.7,44288.8,44046.1,44152.9,189843
402,1644478200000,43976.2,44121.1,43934.7,44078.8,121877
403,1644476400000,43873.1,43988.7,43851.5,43976.2,81372
404,1644474600000,43775.6,43992.2,43753.9,43873.2,134488
405,1644472800000,43867.3,43928.0,43754.4,43775.6,129759
406,1644471000000,43817.3,43892.8,43762.5,43867.3,98885
407,1644469200000,43778.7,43850.0,43694.3,43817.3,93438
408,1644467400000,43821.2,43912.1,43557.0,43776.0,232256
409,1644465600000,43771.1,43853.3,43721.5,43821.2,84271
410,1644463800000,43728.4,43792.0,43676.0,43771.2,90183
411,1644462000000,43784.8,43838.6,43577.0,43732.9,293116
412,1644460200000,44297.2,44300.0,43784.8,43784.8,210627
413,1644458400000,44253.8,44369.8,44202.6,44297.2,110112
414,1644456600000,44128.8,44258.0,44018.1,44253.7,111578
415,1644454800000,44109.7,44249.6,44109.1,44128.8,102677
416,1644453000000,44156.0,44187.6,44049.6,44109.6,110086
417,1644451200000,44387.1,44404.3,44030.1,44155.9,185173
418,1644449400000,44361.8,44407.5,44249.0,44387.0,106424
419,1644447600000,44551.9,44576.0,44320.6,44361.8,95660
420,1644445800000,44330.8,44583.4,44324.6,44552.0,39873
421,1644444000000,44459.9,44568.2,44223.0,44330.8,88513
422,1644442200000,44616.3,44635.5,44444.4,44460.0,69728
423,1644440400000,44757.6,44771.5,44555.7,44616.3,141733
424,1644438600000,44557.3,44832.1,44550.3,44755.7,217601
425,1644436800000,44471.6,44581.0,44358.0,44561.1,129000
426,1644435000000,44620.4,44746.3,44443.5,44471.5,189535
427,1644433200000,44167.9,44699.0,44135.1,44620.4,307615
428,1644431400000,43975.8,44169.8,43946.2,44164.5,64594
429,1644429600000,44062.6,44118.0,43920.1,43975.9,106222
430,1644427800000,44171.5,44231.3,43980.0,44062.7,115362
431,1644426000000,44076.3,44325.0,44046.9,44171.5,182173
432,1644424200000,43804.1,44152.0,43745.2,44076.3,217444
433,1644422400000,43882.3,44037.3,43608.6,43804.1,354954
434,1644420600000,44004.5,44084.7,43801.4,43882.3,190618
435,1644418800000,44096.3,44200.1,43873.5,44004.5,235888
436,1644417000000,43977.2,44258.0,43944.3,44096.3,297454
437,1644415200000,43940.9,44049.7,43778.8,43977.2,208786
438,1644413400000,44208.1,44277.0,43845.0,43941.0,248322
439,1644411600000,44126.6,44451.5,44040.6,44208.6,365066
440,1644409800000,43817.2,44352.6,43781.0,44126.5,421027
441,1644408000000,43717.0,43899.4,43618.8,43817.2,222095
442,1644406200000,43619.1,43832.6,43569.6,43718.9,219321
443,1644404400000,43617.7,43680.0,43373.5,43619.0,194346
444,1644402600000,43619.7,43677.1,43458.6,43617.7,121608
445,1644400800000,43381.5,43758.0,43357.4,43619.7,173540
446,1644399000000,43560.1,43667.6,43304.5,43380.4,175077
447,1644397200000,43395.0,43595.9,43386.9,43560.0,184894
448,1644395400000,43318.8,43485.0,43173.1,43395.0,195948
449,1644393600000,43817.7,43942.0,43224.6,43318.9,356000
